id,entorno,nombre,etapa,tipo,area_responsable,descripcion,monto_contrato,comuna,barrio,direccion,lat,lng,fecha_inicio,fecha_fin_inicial,plazo_meses,porcentaje_avance,imagen_1,imagen_2,imagen_3,imagen_4,licitacion_oferta_empresa,licitacion_anio,contratacion_tipo,nro_contratacion,cuit_contratista,beneficiarios,mano_obra,compromiso,destacada,ba_elige,link_interno,pliego_descarga,expediente-numero,estudio_ambiental_descarga,financiamiento
1172,Plan Tribunales,"Calles Lavalle, Diagonal Norte Y Pasaje Del Carmen: Rehabilitación",Finalizada,Espacio Público,Ministerio de Ambiente y Espacio Público,"Áreas Ambientales -En La Etapa II Del Plan Integral Para El Área De Tribunales, Se Propone La Reparación De Solados Sobre Av. Diagonal R. S. Peña, La Nivelación De La Calle Lavalle Entre Cerrito Y Libertad, El Ajuste De Radios De Esquina En Diagonal R. Sáenz Peña Y Lavalle, El Ensanche De Aceras En La Calle Libertad Entre Av. Corrientes Y Lavalle Y La Corrección E Intensificación De Ritmos De Arbolado Y Alumbrado.",17075234,1,San Nicolás,,-34.601936,-58.385466,10/01/2016,09/05/2017,16,100,https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_tribunales_calles.jpg,,,,Da Fré Obras Civiles S.A,2016,,,30711388768,,,SI,,,https://www.buenosaires.gob.ar/baobras/plan-tribunales,https://cdn2.buenosaires.gob.ar/baobras/pliegos/PLIEG-2016-18230441-DGORU.pdf,,,
1173,Plan Tribunales,Plaza Lavalle: Rehabilitacióin de las calles del entorno,Finalizada,Espacio Público,Ministerio de Ambiente y Espacio Público,"Áreas Ambientales -En La Etapa III Del Plan Integral Para El Área De Tribunales, Se Propone El Ajuste De Radios De Esquinas En General, El Ensanche De Aceras En Calle Talcahuano Entre Córdoba Y Tucumán, La Eliminación De Dársenas Sobre Calle Uruguay, Los Ensanches De Calle Tucumán Entre Talcahuano Y Uruguay Y Calle Viamonte Entre Talcahuano Y Uruguay. Se Proyecta Además La Eliminación De Doble Calzada Sobre Tucumán Entre Talcahuano Y Libertad, La Adecuación De Bordes De Plaza, La Nivelación De Esquinas Talcahuano Y Tucumán, Talcahuano Y Viamonte; Libertad Y Tucumán; Libertad Y Viamonte, Y La Corrección E Intensificación Ritmos Arbolado Y Alumbrado.",33046626,1,San Nicolás,,-34.601259,-58.384952,11/01/2016,28/06/2017,17,100,https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_tribunales_cellesplazalavalle_foto1.jpg,,,,Bosquimano S.A,2016,,,30711470022,,,SI,,,https://www.buenosaires.gob.ar/baobras/plan-tribunales,https://cdn2.buenosaires.gob.ar/baobras/pliegos/PLIEG-2016-18029947-DGORU.pdf,,,
1176,Acumar,Acumar: San Antonio - Viviendas,Finalizada,Vivienda,Instituto de la Vivienda,Ejecución de la obra Goncalves Días 738 y San Antonio 721/725- construcción 64 viviendas y obras exteriores/tipología PB + 5 pisos,84025000,4,Barracas,San Antonio 721,-34.6507366101858,-58.3776680601297,01/01/2015,31/12/2017,35,100,https://cdn2.buenosaires.gob.ar/baobras/ivc3/ivc_acumarsanantonio_foto1.jpg,https://cdn2.buenosaires.gob.ar/baobras/ivc3/ivc_acumarsanantonio_foto2.jpg,https://cdn2.buenosaires.gob.ar/baobras/ivc3/ivc_acumarsanantonio_foto3.jpg,,Vidogar Construcciones S.A,2009,Licitación Pública,LPub-50--IVC-2009,30553433564,256,48,SI,,,https://www.buenosaires.gob.ar/baobras/acumar,https://www.buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=88901,,,
1177,Acumar,Acumar: Lacarra - Viviendas,Finalizada,Vivienda,Instituto de la Vivienda,"Calles Lacarra N° 2049 y S. de Compostela Nº 3760. Terminación de la obra de 54 viviendas, obras exteriores y estacionamientos. Obra nueva de infraestructura, red distribuidora de gas media presión, red de agua y cloaca y red pluvial. ",49565419,9,Parque Avellaneda,Lacarra Av. 2049,-34.6539719047985,-58.4640277970676,03/01/2016,15/12/2017,23,100,https://cdn2.buenosaires.gob.ar/baobras/ivc/ACUMAR%20-%20Lacarra%201.jpg,https://cdn2.buenosaires.gob.ar/baobras/ivc/ACUMAR%20-%20Lacarra%202.jpg,https://cdn2.buenosaires.gob.ar/baobras/ivc/ACUMAR%20-%20Lacarra%203.jpg,,Lanusse,2015,Contratación Directa,CD-22--IVC-2015,30577764537,216,75,SI,,,https://www.buenosaires.gob.ar/baobras/acumar,https://www.buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=123726,,,
1178,Acumar,Acumar: Osvaldo Cruz - Viviendas,Finalizada,Vivienda,Instituto de la Vivienda,"Ejecución de 128 viviendas, obras exteriores, estacionamientos e infraestructura correspondiente a la red distribuidora de gas a media presión, red de provisión de agua y red de provisión de desagües cloacales en la calle Osvaldo Cruz 3351, barrio Barracas.",153208672,4,Barracas,"Cruz, Osvaldo Av. 3351",-34.6559078345094,-58.3947043355792,03/01/2017,31/01/2019,24,100,https://cdn2.buenosaires.gob.ar/baobras/ivc5/1178_1.jpg,https://cdn2.buenosaires.gob.ar/baobras/ivc5/1178_2.jpg,,,Bricons S.A.I.C.F.I.,2014,Licitación Pública, LPub-30--IVC-2014,30541068151,512,180,SI,,,https://www.buenosaires.gob.ar/baobras/acumar,https://www.buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=123539,12962133--MGEYA-2014,,
1179,Acumar,Acumar: Valparaíso - Viviendas,Finalizada,Vivienda,Instituto de la Vivienda,Obra: Valparaíso 3570 Y Veracruz 3459 - 48 Viviendas - Pb + 2 Pisos,41510103,8,Villa Soldati,Valparaiso 3570,-34.6643748188052,-58.4476593564204,01/01/2018,31/01/2019,12,100,https://cdn2.buenosaires.gob.ar/baobras/ivc5/1179.jpg,https://cdn2.buenosaires.gob.ar/baobras/ivc/ACUMAR%20-%20Valparaiso%202.jpg,https://cdn2.buenosaires.gob.ar/baobras/ivc/ACUMAR%20-%20Valparaiso%203.jpg,,Ajimez,,,,30612196962,192,32,SI,,,https://www.buenosaires.gob.ar/baobras/acumar,,,,
1180,Acumar,Acumar: Alvarado - Viviendas S1,En ejecución,Vivienda,Instituto de la Vivienda,"Ejecución de 231 viviendas, 12 locales comerciales, obras exteriores y pavimentos, ubicado en las calles Australia, vías FF.CC., Agustín Magaldi y Alvarado, circunscripción 2, sección 26, manzana 37, Bº Barracas",217504266,4,Barracas,Alvarado,-34.6531096679,-58.4344359122,21/11/2017,31/08/2019,20,75,https://cdn2.buenosaires.gob.ar/baobras/ivc5/1180_1.jpg,https://cdn2.buenosaires.gob.ar/baobras/ivc5/1180_2.jpg,,,Pecam,2016,Licitación Pública,LPub-56--IVC-2016,30616509361,624,260,SI,,,https://www.buenosaires.gob.ar/baobras/acumar,https://www.buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=129993,27654064--IVC-2016,,
1181,Acumar,Acumar: Alvarado - Viviendas S2,En ejecución,Vivienda,Instituto de la Vivienda,"Ejecución de 231 viviendas, 12 locales comerciales, obras exteriores y pavimentos, ubicado en las calles Australia, vías FF.CC., Agustín Magaldi y Alvarado, circunscripción 2, sección 26, manzana 37, Bº Barracas",132127500,4,Barracas,Alvarado,-34.6531096679,-58.4344359122,05/01/2018,31/08/2019,18,75,https://cdn2.buenosaires.gob.ar/baobras/ivc5/1181_1.jpg,https://cdn2.buenosaires.gob.ar/baobras/ivc5/1181_2.jpg,,,Vidogar Construcciones S.A,2016,Licitación Pública,LPub-56--IVC-2016,30553433564,300,80,SI,,,https://www.buenosaires.gob.ar/baobras/acumar,https://www.buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=129993,27654064--IVC-2016,,
1182,Acumar,Acumar: Orma - Viviendas,Finalizada,Vivienda,Instituto de la Vivienda,"Ejecución de 190 viviendas, 14 locales comerciales y obras exteriores, calle Orma N° 3214.",294708798,4,Barracas,Orma 3214,-34.6609455069477,-58.3916858414762,21/11/2017,22/07/2019,20,100,https://cdn2.buenosaires.gob.ar/baobras/ivc5/1182_1.jpg,https://cdn2.buenosaires.gob.ar/baobras/ivc5/1182_2.jpg,,,Pecam,2017,,,30616509361,760,230,SI,,,https://www.buenosaires.gob.ar/baobras/acumar,,,,
1184,Barrio Papa Francisco,Barrio Papa Francisco: Sector 2,Finalizada,Vivienda,Instituto de la Vivienda,"Barrio Papa Francisco, Etapa 1. 552 Viviendas, 24 Locales Comerciales Y Obras Exteriores. Tipología Planta Baja + 3 Pisos. Avda. Escalada Y Avda. Fernández De La Cruz, Barrio Villa Lugano, Comuna 8.",201540000,8,Villa Lugano,"Escalada Av. Y Fernandez De La Cruz, F., Gral. Av.",-34.673147,-58.458364,01/02/2017,30/06/2018,16,100,https://cdn2.buenosaires.gob.ar/baobras/ivc5/1184.jpg,https://cdn2.buenosaires.gob.ar/baobras/ivc3/ivc_papafrancisco_rivaetapa1_foto1.jpg,https://cdn2.buenosaires.gob.ar/baobras/ivc3/ivc_papafrancisco_rivaetapa1_foto2.jpg,https://cdn2.buenosaires.gob.ar/baobras/ivc3/ivc_papafrancisco_rivaetapa1_foto3.jpg,Riva S.A,2016,,,,736,220,SI,,,https://www.buenosaires.gob.ar/baobras/barrio-papa-francisco,https://www.buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=126535,,,
1185,Barrio Papa Francisco,Barrio Papa Francisco: Sector 3,Finalizada,Vivienda,Instituto de la Vivienda,"Barrio Papa Francisco, Etapa 1. 552 Viviendas, 24 Locales Comerciales Y Obras Exteriores. Tipología Planta Baja + 3 Pisos. Avda. Escalada Y Avda. Fernández De La Cruz, Barrio Villa Lugano, Comuna 8.",217712474,8,Villa Lugano,"Escalada Av. Y Fernandez De La Cruz, F., Gral. Av.",-34.673147,-58.458364,01/02/2017,30/06/2018,16,100,https://cdn2.buenosaires.gob.ar/baobras/ivc5/1185.jpg,https://cdn2.buenosaires.gob.ar/baobras/ivc3/ivc_papafrancisco_etapa1_foto2.jpg,,,Green S.A,2016,,,30638727079,736,220,SI,,,https://www.buenosaires.gob.ar/baobras/barrio-papa-francisco,https://www.buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=126535,,,
1186,Barrio Papa Francisco,Barrio Papa Francisco: Sector 1,Finalizada,Vivienda,Instituto de la Vivienda,"Barrio Papa Francisco, Etapa 1. 552 Viviendas, 24 Locales Comerciales Y Obras Exteriores. Tipología Planta Baja + 3 Pisos. Avda. Escalada Y Avda. Fernández De La Cruz, Barrio Villa Lugano, Comuna 8.",210593221,8,Villa Lugano,"Escalada Av. Y Fernandez De La Cruz, F., Gral. Av.",-34.673147,-58.458364,01/02/2017,30/06/2018,16,100,https://cdn2.buenosaires.gob.ar/baobras/ivc5/1186_1.jpeg,https://cdn2.buenosaires.gob.ar/baobras/ivc5/1186_2.jpeg,,,Conorvial S.A,2016,,,33504596309,736,220,SI,,,https://www.buenosaires.gob.ar/baobras/barrio-papa-francisco,https://www.buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=126535,,,
1187,Barrio Papa Francisco,Barrio Papa Francisco: Sector 4,En ejecución,Vivienda,Instituto de la Vivienda,"Barrio Papa Francisco, Etapa 2. 244 Viviendas, 12 Locales Comerciales Y Obras Exteriores. Tipología Planta Baja + 3 Pisos. Avda. Escalada Y Avda. Fernández De La Cruz, Barrio Villa Lugano, Comuna 8.",228882850,8,Villa Lugano,"Escalada Av. Y Fernandez De La Cruz, F., Gral. Av.",-34.673147,-58.458364,01/06/2017,15/07/2019,16,99,https://cdn2.buenosaires.gob.ar/baobras/ivc5/1187.jpg,https://cdn2.buenosaires.gob.ar/baobras/ivc3/ivc_papafrancisco_etapa2_conorvial_foto2.jpg,,,Conorvial S.A,2016,,,33504596309,736,260,SI,,,https://www.buenosaires.gob.ar/baobras/barrio-papa-francisco,https://www.buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=128792,,,
1188,Barrio Papa Francisco,Barrio Papa Francisco: Sector 5,En ejecución,Vivienda,Instituto de la Vivienda,"Barrio Papa Francisco, Etapa 2. 244 Viviendas, 12 Locales Comerciales Y Obras Exteriores. Tipología Planta Baja + 3 Pisos. Avda. Escalada Y Avda. Fernández De La Cruz, Barrio Villa Lugano, Comuna 8.",83509547,8,Villa Lugano,"Escalada Av. Y Fernandez De La Cruz, F., Gral. Av.",-34.673147,-58.458364,01/06/2017,15/07/2019,16,98,https://cdn2.buenosaires.gob.ar/baobras/ivc5/1188.jpg,https://cdn2.buenosaires.gob.ar/baobras/genericas/generica_vivienda.png,,,Conorvial S.A,2016,Licitación Pública,140/17,33504596309,240,100,SI,,,https://www.buenosaires.gob.ar/baobras/barrio-papa-francisco,https://www.buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=128792,,,
1189,Barrio Papa Francisco,Barrio Papa Francisco: Infraestructura 1,Finalizada,Hidráulica e Infraestructura,Instituto de la Vivienda,"Barrio Papa Francisco, Etapa 3. Infraestructura (Para La Etapa 1 Y Etapa 2). Avda. Escalada Y Avda. Fernández De La Cruz, Barrio Villa Lugano, Comuna 8.",41731397,8,Villa Lugano,"Escalada Av. Y Fernandez De La Cruz, F., Gral. Av.",-34.673147,-58.458364,24/11/2017,31/07/2018,8,100,https://cdn2.buenosaires.gob.ar/baobras/ivc5/1189.jpg,,,,Conorvial S.A,2017,,,33504596309,2706.4,40,SI,,,https://www.buenosaires.gob.ar/baobras/barrio-papa-francisco,https://www.buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=130147,,,
1190,Barrio Papa Francisco,Barrio Papa Francisco: Infraestructura 2,En ejecución,Hidráulica e Infraestructura,Instituto de la Vivienda,"Barrio Papa Francisco, Etapa 4. Infraestructura. Avda. Escalada Y Avda. Fernández De La Cruz, Barrio Villa Lugano, Comuna 8",143231737,8,Villa Lugano,"Escalada Av. Y Fernandez De La Cruz, F., Gral. Av.",-34.673147,-58.458364,24/11/2017,30/11/2018,12,89,https://cdn2.buenosaires.gob.ar/baobras/ivc5/1190.jpg,,,,Conorvial S.A,2017,,,33504596309,2958,60,SI,,,https://www.buenosaires.gob.ar/baobras/barrio-papa-francisco,,,,
1191,Barrio Papa Francisco,Barrio Papa Francisco: Etapa 5,Finalizada,Vivienda,Instituto de la Vivienda,"Barrio Papa Francisco, Etapa 5. 420 Viviendas, 28 Locales Comerciales, Obras Exteriores Y Sector Patio De Juegos. Tipología Planta Baja + 4 Pisos. Avda. Escalada Y Avda. Fernández De La Cruz, Barrio Lugano, Comuna",285332963,8,Villa Lugano,"Escalada Av. Y Fernandez De La Cruz, F., Gral. Av.",-34.673147,-58.458364,10/12/2017,31/05/2019,17,100,https://cdn2.buenosaires.gob.ar/baobras/ivc5/1191_1.jpg,https://cdn2.buenosaires.gob.ar/baobras/ivc5/1191_2.jpg,https://cdn2.buenosaires.gob.ar/baobras/ivc5/1191_3.jpg,,Conorvial S.A,2017,,,33504596309,1680,250,SI,,,https://www.buenosaires.gob.ar/baobras/barrio-papa-francisco,https://www.buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=131687,,,
1192,Barrio Papa Francisco,Barrio Papa Francisco: Etapa 6,En ejecución,Vivienda,Instituto de la Vivienda,"Barrio Papa Francisco, Etapa 6. 486 Viviendas, 32 Locales Comerciales Y Obras Exteriores. Tipología Planta Baja + 4 Pisos. Avda. Escalada Y Avda. Fernández De La Cruz, Barrio Villa Lugano, Comuna 8",300006959,8,Villa Lugano,"Escalada Av. Y Fernandez De La Cruz, F., Gral. Av.",-34.673147,-58.458364,10/12/2017,31/05/2019,17,47,https://cdn2.buenosaires.gob.ar/baobras/ivc5/1192_1.jpg,https://cdn2.buenosaires.gob.ar/baobras/ivc5/1192_2.jpg,https://cdn2.buenosaires.gob.ar/baobras/ivc5/1192_3.jpg,https://cdn2.buenosaires.gob.ar/baobras/ivc5/1192_4.jpg,Vidogar Construcciones S.A,2017,,,30553433564,1944,175,SI,,,https://www.buenosaires.gob.ar/baobras/barrio-papa-francisco,https://www.buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=131691,,,
1193,Barrio Rodrigo Bueno,Barrio Rodrigo Bueno: Vivienda,En ejecución,Vivienda,Instituto de la Vivienda,"Barrio Rodrigo Bueno Etapa 2. 564 Viviendas, 53 Locales Comerciales Y Obras Exteriores. Tipología Pb + 1 Piso / Pb + 2 Pisos / Pb + 3 Pisos. Av. España, Reserva Ecológica Costanera Sur Y Macizo Rodrigo Bueno. Barrio Puerto Madero. Comuna 1",314660453,4,La Boca,España Av. 1800,-34.633192,-58.363791,01/03/2018,30/05/2019,14,39,https://cdn2.buenosaires.gob.ar/baobras/ivc5/1193_1.jpg,https://cdn2.buenosaires.gob.ar/baobras/ivc5/1193_2.jpg,https://cdn2.buenosaires.gob.ar/baobras/ivc5/1193_3.jpg,https://cdn2.buenosaires.gob.ar/baobras/ivc5/1193_4.jpg,Criba S.A.,2017,Licitación Pública,35--IVC-2017,30505454436,2252,102,SI,SI,,https://www.buenosaires.gob.ar/baobras/barrio-rodrigo-bueno,https://www.buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=133302,15798534--IVC-2017,,
1194,Barrio Fraga,Barrio Fraga: Vivienda,En ejecución,Vivienda,Instituto de la Vivienda,"Ejecución de 672 viviendas, 71 locales comerciales y obras exteriores correspondientes a la Etapa 2 del Barrio Fraga, delimitado por la Prolongación Av. Triunvirato, Av. Elcano, Guevara, Prolongación Céspedes, Prolongación Teodoro García y Vías FFCC Urquiza, del Barrio Chacarita de la Comuna 15 de la Capital Federal.",314876218,15,Chacarita,"Fraga Y Garcia, Teodoro",-34.5838462067095,-58.4545862691855,01/03/2018,30/07/2019,16,44,https://cdn2.buenosaires.gob.ar/baobras/ivc5/1194_1.JPG,https://cdn2.buenosaires.gob.ar/baobras/ivc5/1194_2.JPG,https://cdn2.buenosaires.gob.ar/baobras/ivc5/1194_3.JPG,https://cdn2.buenosaires.gob.ar/baobras/ivc5/1194_4.JPG,Conorvial S.A - CRIBA S.A. - PECAM S.A.,2017,Licitación Pública,37--IVC-2017,33504596309,2688,115,SI,SI,,https://www.buenosaires.gob.ar/baobras/barrio-fraga,https://buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=133786,16116111--IVC-2017,,
1195,Plan 54 escuelas,Jardín de Infantes Integral N.° 9 D.E. 21,Finalizada,Escuelas,Ministerio de Educación e Innovación,Inicial,6339454,8,Villa Lugano,"Olascoaga, Manuel Jose, Cnel. 5001",-34.6837925306282,-58.4664197684055,10/02/2016,30/03/2017,22,100,https://cdn.buenosaires.gob.ar/datosabiertos/datasets/ba-obras/fotos/1195.jpg,https://cdn.buenosaires.gob.ar/datosabiertos/datasets/ba-obras/fotos/1195-2.jpg,,,CO SE BA CONSTRUCCIONES Y SERVICIOS BUENOS AIRES S A,,,,30678613033,,,SI,,,https://www.buenosaires.gob.ar/baobras/54-escuelas,,,,
1196,Plan 54 escuelas,Jardín de Infantes Integral N.° 3 D.E. 15,Finalizada,Escuelas,Ministerio de Educación e Innovación,Inicial,5977447,12,Saavedra,Besares 4327,-34.5532471879329,-58.4891515969512,10/02/2016,30/03/2017,13,100,https://cdn.buenosaires.gob.ar/datosabiertos/datasets/ba-obras/fotos/1196.jpeg,https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna12_jardinintegral3_foto2.jpg,https://cdn.buenosaires.gob.ar/datosabiertos/datasets/ba-obras/fotos/1196-3.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna12_jardinintegral3_foto1.jpg,CO SE BA CONSTRUCCIONES Y SERVICIOS BUENOS AIRES S A,,,,30678613033,,,SI,,,https://www.buenosaires.gob.ar/baobras/54-escuelas,,,,
1197,Plan 54 escuelas,Jardín de Infantes Integral N.° 10 D.E. 4,Finalizada,Escuelas,Ministerio de Educación e Innovación,Inicial,6499921,4,La Boca,Martín Rodriguez 425,-34.632609,-58.363279,20/05/2015,30/06/2017 ,45,100,https://cdn.buenosaires.gob.ar/datosabiertos/datasets/ba-obras/fotos/1197.jpg,https://cdn.buenosaires.gob.ar/datosabiertos/datasets/ba-obras/fotos/1197-2.jpg,,,Teximco S.A.,,,,30640087257,,,SI,,,https://www.buenosaires.gob.ar/baobras/54-escuelas,https://buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=119036,,,
1198,Plan 54 escuelas,Jardín de Infantes Integral N.° 14 D.E. 5,Finalizada,Escuelas,Ministerio de Educación e Innovación,Inicial,5006510,4,Parque Patricios,"Garcia, Manuel 370",-34.6402246871334,-58.3956508068744,10/05/2016,30/04/2017,11,100,https://cdn.buenosaires.gob.ar/datosabiertos/datasets/ba-obras/fotos/1198.jpg,https://cdn.buenosaires.gob.ar/datosabiertos/datasets/ba-obras/fotos/1198-2.jpg,https://cdn.buenosaires.gob.ar/datosabiertos/datasets/ba-obras/fotos/1198-3.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna4_jardinintegral14_foto3.png,Aparo Pablo Gustavo,,,,20183895630,,,SI,,,https://www.buenosaires.gob.ar/baobras/54-escuelas,https://buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=118764,,,
